12/28/2022,01:47:00 PM,42929.8,42940.4,42927.4,42934.6,42881.555,42899.3575,,,,
12/28/2022,01:48:00 PM,42934.5,42956.2,42930.7,42954.3,42884.0275,42899.57375,,,,
12/28/2022,01:49:00 PM,42947.7,42968.4,42947.7,42963.1,42886.82,42900.00874999999,,,,
12/28/2022,01:50:00 PM,42962.4,42969.4,42945.8,42948.1,42889.0575,42900.3675,,,,
12/28/2022,01:51:00 PM,42950.4,42961.8,42943.9,42961.8,42891.575,42900.685000000005,,,,
12/28/2022,01:52:00 PM,42960.8,42974.8,42956.4,42972.6,42893.95,42901.1675,,,,
12/28/2022,01:53:00 PM,42970.5,42972.4,42958.9,42960.6,42896.1075,42901.43875,,,,
12/28/2022,01:54:00 PM,42962.1,42964.9,42956.1,42962.3,42898.5975,42901.73125,,,,
12/28/2022,01:55:00 PM,42964.9,42967.7,42954.9,42967.7,42901.045,42902.035,,,,
12/28/2022,01:56:00 PM,42965.1,42971.4,42963.1,42964.4,42903.5025,42902.23,42964.4,42933.1,,
12/28/2022,01:57:00 PM,42964.9,42971.5,42956.1,42956.1,42906.0575,42902.18375,,,,
12/28/2022,01:58:00 PM,42958.9,42959.6,42949.5,42950.1,42908.4475,42901.9775,,,,
12/28/2022,01:59:00 PM,42948.8,42951.9,42932.4,42933.1,42910.2675,42901.81875,,,,
12/28/2022,02:00:00 PM,42932.6,42942.4,42932.6,42939.8,42912.0375,42902.0775,,,,
12/28/2022,02:01:00 PM,42942.8,42958.3,42939.2,42942.3,42913.8675,42902.66625,,,,
12/28/2022,02:02:00 PM,42940.9,42945.4,42928.0,42931.6,42915.0725,42903.235,,,,
12/28/2022,02:03:00 PM,42930.8,42940.3,42925.6,42938.4,42916.475,42903.622500000005,,,,
12/28/2022,02:04:00 PM,42936.2,42950.2,42935.4,42947.4,42918.1125,42904.1875,,,,
12/28/2022,02:05:00 PM,42948.8,42963.4,42946.2,42954.1,42919.975,42904.76875,,,,
12/28/2022,02:06:00 PM,42957.4,42966.3,42954.7,42964.4,42923.0375,42905.49125000001,,,,
12/28/2022,02:07:00 PM,42964.2,42967.1,42951.5,42959.5,42925.7825,42906.17375,,,,
12/28/2022,02:08:00 PM,42959.8,42973.1,42958.4,42966.4,42928.295,42906.875,,,,
12/28/2022,02:09:00 PM,42968.2,42973.9,42961.1,42969.8,42931.08,42907.25625,,,,
12/28/2022,02:10:00 PM,42971.3,42975.6,42952.6,42962.1,42933.4325,42907.765,,,,
12/28/2022,02:11:00 PM,42958.8,42964.1,42952.2,42953.6,42935.62,42908.43,,,,
12/28/2022,02:12:00 PM,42951.9,42954.9,42938.0,42940.6,42937.1875,42908.740000000005,,,,
12/28/2022,02:13:00 PM,42940.7,42942.1,42932.4,42938.9,42938.575,42909.145,,,,
12/28/2022,02:14:00 PM,42941.9,42957.6,42941.5,42950.8,42940.405000000006,42909.74375,,,,
12/28/2022,02:15:00 PM,42958.1,42958.6,42945.3,42945.3,42941.34,42910.217500000006,,,,
12/28/2022,02:16:00 PM,42947.4,42949.6,42940.6,42946.2,42942.33500000001,42910.89125,,,,
12/28/2022,02:17:00 PM,42951.5,42964.9,42947.1,42956.6,42943.8025,42911.50625,,,,
12/28/2022,02:18:00 PM,42958.3,42968.3,42924.1,42928.9,42944.41,42911.71,,,,
12/28/2022,02:19:00 PM,42928.1,42936.9,42913.2,42915.6,42944.715,42911.86625,,,,
12/28/2022,02:20:00 PM,42917.6,42923.3,42907.8,42907.8,42944.6125,42911.69125,,,,
12/28/2022,02:21:00 PM,42907.4,42921.6,42907.4,42914.0,42944.4675,42911.425,,,,
12/28/2022,02:22:00 PM,42919.3,42924.0,42911.7,42921.3,42944.4675,42911.521250000005,,,,
12/28/2022,02:23:00 PM,42919.4,42919.4,42895.8,42906.8,42944.5425,42911.51375,,,,
12/28/2022,02:24:00 PM,42908.1,42919.4,42900.4,42919.1,42944.8425,42911.76625,,,,
12/28/2022,02:25:00 PM,42914.6,42946.6,42914.6,42941.6,42945.64750000001,42912.36,,,,
12/28/2022,02:26:00 PM,42943.3,42958.2,42941.1,42957.3,42946.225,42913.25625,,,,
12/28/2022,02:27:00 PM,42958.6,42962.6,42940.6,42957.0,42946.785,42914.17,,,,
12/28/2022,02:28:00 PM,42959.2,42968.3,42950.1,42964.4,42947.0375,42915.5325,,,,
12/28/2022,02:29:00 PM,42965.5,42965.5,42947.6,42955.7,42946.85249999999,42916.83625,,,,
12/28/2022,02:30:00 PM,42954.6,42964.0,42950.0,42955.7,42947.0425,42918.05,,,,
12/28/2022,02:31:00 PM,42951.9,42962.4,42951.9,42958.6,42946.9625,42919.26875,,,,
12/28/2022,02:32:00 PM,42959.9,42959.9,42937.9,42940.7,42946.16499999999,42920.0575,,,,
12/28/2022,02:33:00 PM,42940.1,42952.9,42939.2,42950.6,42945.915,42921.01125,,,,
12/28/2022,02:34:00 PM,42950.3,42960.1,42945.7,42956.5,42945.77,42922.18375,,,,
12/28/2022,02:35:00 PM,42952.4,42956.6,42938.9,42944.8,42945.1975,42923.12125,,,,
12/28/2022,02:36:00 PM,42945.4,42946.7,42939.4,42945.1,42944.715,42924.10875,,,,
12/28/2022,02:37:00 PM,42945.6,42954.0,42942.3,42951.4,42944.5975,42925.3275,,,,
12/28/2022,02:38:00 PM,42948.5,42957.6,42948.0,42957.6,42944.785,42926.61625,,,,
12/28/2022,02:39:00 PM,42957.4,42961.4,42953.1,42959.9,42945.455,42927.86125,,,,
12/28/2022,02:40:00 PM,42958.1,42960.4,42945.4,42951.9,42945.7575,42928.89750000001,,,,
12/28/2022,02:41:00 PM,42952.3,42958.4,42948.3,42956.4,42946.11,42929.98875,,,,
12/28/2022,02:42:00 PM,42956.2,42963.6,42948.3,42963.6,42946.91,42930.99125000001,,,,
12/28/2022,02:43:00 PM,42969.1,42978.4,42962.6,42965.6,42947.59,42932.0325,,,,
12/28/2022,02:44:00 PM,42966.8,42970.8,42955.1,42960.1,42947.9075,42933.01,,,,
12/28/2022,02:45:00 PM,42957.0,42968.9,42957.0,42962.0,42948.105,42934.04,,,,
12/28/2022,02:46:00 PM,42962.6,42967.9,42959.2,42967.6,42948.185000000005,42935.61125,,,,
12/28/2022,02:47:00 PM,42965.6,42972.3,42956.8,42972.3,42948.505000000005,42937.14375,,,,
12/28/2022,02:48:00 PM,42967.8,42976.9,42966.1,42972.0,42948.645,42938.47,,,,
12/28/2022,02:49:00 PM,42971.4,42977.4,42967.4,42974.3,42948.75749999999,42939.91875,,,,
12/28/2022,02:50:00 PM,42975.8,42975.8,42968.1,42969.2,42948.935000000005,42941.18375,,,,
12/28/2022,02:51:00 PM,42968.1,42970.3,42946.9,42954.9,42948.9675,42942.29375,,,,
12/28/2022,02:52:00 PM,42953.5,42970.5,42949.8,42953.8,42949.2975,42943.2425,,,,
12/28/2022,02:53:00 PM,42951.1,42951.1,42916.1,42924.3,42948.9325,42943.75375,,,,
12/28/2022,02:54:00 PM,42925.0,42925.0,42850.8,42852.8,42946.4825,42943.44375,,,,
12/28/2022,02:55:00 PM,42849.4,42874.8,42836.8,42856.1,42944.2525,42942.79625,,,,
12/28/2022,02:56:00 PM,42853.4,42864.8,42851.7,42856.6,42942.0125,42942.17375,,,42856.6,42804.7
12/28/2022,02:57:00 PM,42853.5,42853.5,42819.1,42837.3,42939.030000000006,42941.41625,,,,
12/28/2022,02:58:00 PM,42828.3,42851.8,42828.1,42851.8,42937.10249999999,42940.75625,,,,
12/28/2022,02:59:00 PM,42852.1,42895.6,42852.1,42870.8,42935.9825,42940.348750000005,,,,
